strain,ens_gene,log_bleach,log_settle
CB4856,WBGene00020687,11.5581254187839,11.7950779582801
CB4856,WBGene00020688,6.51283890673317,6.40335205802817
CB4856,WBGene00020689,5.4913612495363,6.07502471678517
CB4856,WBGene00020690,4.91812138463265,5.44547402902775
CB4856,WBGene00020691,4.63401576753776,4.54968593772833
CB4856,WBGene00020692,5.98955897772815,5.50530516342612
CB4856,WBGene00020693,8.20338648758501,8.25894928882738
CB4856,WBGene00020694,3.05105516071347,3.77326312101025
CB4856,WBGene00020695,10.3045434852438,10.3333152333336
CB4856,WBGene00020696,14.4698747824892,14.7230694276696
CB4856,WBGene00020697,5.81663808798892,5.79980035510726
CB4856,WBGene00020698,5.59698447042442,5.23938615106428
CB4856,WBGene00020699,4.8329277140481,4.58966466214777
CB4856,WBGene00020700,9.99280419533136,9.8920226157378
CB4856,WBGene00020701,8.6978668120668,8.65635414299098
CB4856,WBGene00020702,5.90701077351975,6.72837125045046
CB4856,WBGene00020703,6.28680243816801,6.62949476849797
CB4856,WBGene00020705,10.8869557286965,11.2321372966923
CB4856,WBGene00020706,11.5300868503077,11.8635364055597
CB4856,WBGene00020707,6.76915597265617,5.59889997823413
CB4856,WBGene00020708,3.73885864744269,4.31177301330344
CB4856,WBGene00020709,11.2815482809024,11.2016598895981
CB4856,WBGene00020710,9.05587828435688,9.01144579290512
CB4856,WBGene00020712,4.88622118244919,5.01879462768602
CB4856,WBGene00020713,9.89827536843658,10.1783167226982
CB4856,WBGene00020714,5.14012744487371,5.04486490245428
CB4856,WBGene00020715,9.29966616710635,9.28042467411539
CB4856,WBGene00020716,9.75935934396523,9.87734874052275
CB4856,WBGene00020717,9.8502564935424,10.0771743028695
CB4856,WBGene00020718,10.3505451999695,10.6424651761101
CB4856,WBGene00020719,11.7590837594434,11.6543832596629
CB4856,WBGene00020720,4.75511567584532,4.13585135105476
CB4856,WBGene00020721,11.0348699186288,10.798017567083
CB4856,WBGene00020722,6.54958696491346,6.95910939188852
CB4856,WBGene00020725,9.3882680786453,9.4033549712273
CB4856,WBGene00020726,8.12018144894702,8.217881441494
CB4856,WBGene00020727,6.02949035396601,6.08058973399765
CB4856,WBGene00020728,3.61198228424596,3.88634347795293
CB4856,WBGene00020730,3.3155061778644,3.51247754051051
CB4856,WBGene00020732,12.1824855697552,12.1431767164014
CB4856,WBGene00020735,9.2582227098784,8.6856911137769
CB4856,WBGene00020736,8.65008454603512,8.75570939618796
CB4856,WBGene00020738,9.77665456491043,9.9700916619779
CB4856,WBGene00020740,8.33614236932473,7.93102029422813
CB4856,WBGene00020741,9.47092644698908,8.18523903418473
CB4856,WBGene00020742,11.8991376031253,11.9012777522806
CB4856,WBGene00020743,4.71690316083479,4.97499648554249
CB4856,WBGene00020744,5.86040065885966,5.39173178657574
CB4856,WBGene00020748,2.85655904955307,3.5629122725107
CB4856,WBGene00020756,7.72077252752487,8.00144249950124
CB4856,WBGene00020757,11.6468353252759,11.9792309739799
CB4856,WBGene00020758,8.04272143955309,8.47018391980324
CB4856,WBGene00020760,7.11565426822373,6.87801205515537
CB4856,WBGene00020761,10.7783638443988,11.0661850230459
CB4856,WBGene00020762,12.302117530071,12.1544997502282
CB4856,WBGene00020763,10.6371305933636,10.6798474779347
CB4856,WBGene00020764,5.80275362879961,5.38854755263506
CB4856,WBGene00020765,9.20236454398866,8.98822301986374
CB4856,WBGene00020766,3.86656239603184,4.63568515204384
CB4856,WBGene00020767,6.34228761139113,6.50903774849399
CB4856,WBGene00020770,10.2728575260706,9.79779950093407
CB4856,WBGene00020771,7.41151951222984,7.55818782693801
CB4856,WBGene00020777,5.53131406467508,5.30273089259988
CB4856,WBGene00020778,5.63689279491721,6.12190424972274
CB4856,WBGene00020779,11.993122300748,12.045112385499
CB4856,WBGene00020781,12.2804935613468,12.2197200955047
CB4856,WBGene00020782,9.99477624883814,10.1063223134273
CB4856,WBGene00020783,9.1603790168621,9.36443890589504
CB4856,WBGene00020784,8.06963209495691,7.76973348715264
CB4856,WBGene00020786,10.0588781365275,9.47851031869565
CB4856,WBGene00020788,11.0740165554911,10.6158956382325
CB4856,WBGene00020794,5.88825074069944,5.4184027598298
CB4856,WBGene00020796,10.6538470588926,11.009352706674
CB4856,WBGene00020797,7.96473362306147,7.69396994403007
CB4856,WBGene00020798,11.1584847856677,11.0379895617062
CB4856,WBGene00020799,9.08081461351314,8.70123606817159
CB4856,WBGene00020800,5.94440471287873,6.09160987366417
CB4856,WBGene00020801,8.08216932680257,7.71754799548835
CB4856,WBGene00020802,3.8965129282914,3.49454496439079
CB4856,WBGene00020803,5.85375117084664,7.53546615124597
CB4856,WBGene00020806,9.58751784206663,9.25927878199622
CB4856,WBGene00020808,14.4092370858745,14.359137508041
CB4856,WBGene00020811,8.49303067058606,8.06597431453573
CB4856,WBGene00020812,11.4576693746364,11.8517201651067
CB4856,WBGene00020813,7.98893290635363,7.53927738767919
CB4856,WBGene00020817,5.33967637371405,5.10711300810311
CB4856,WBGene00020819,10.651023544305,10.5735382932502
CB4856,WBGene00020820,10.7939469261676,10.8036068333446
CB4856,WBGene00020821,12.2565216858482,12.3573278827855
CB4856,WBGene00020822,10.3626988209168,10.4054199559295
CB4856,WBGene00020823,9.47592461309329,9.81346779193826
CB4856,WBGene00020824,11.6424197976833,11.4693842552055
CB4856,WBGene00020827,11.2302315277958,11.1486545676793
CB4856,WBGene00020830,8.397309673821,8.48111384829232
CB4856,WBGene00020831,12.1787062709739,12.0390537072074
CB4856,WBGene00020832,5.89799746391237,5.9383061858146
CB4856,WBGene00020833,6.40241318996779,6.87257734966802
CB4856,WBGene00020834,6.98081626703067,7.15563380464706
CB4856,WBGene00020835,5.78323789239463,5.46848584138755
CB4856,WBGene00020836,9.2543506017781,9.33282629732766
CB4856,WBGene00020837,8.97056494017101,8.6054119936647
CB4856,WBGene00020838,11.4735747663623,11.3807431322554
CB4856,WBGene00020839,11.4980954160441,11.5237675478804
CB4856,WBGene00020840,11.1953490963826,10.8284753386323
CB4856,WBGene00020841,8.39019105804791,7.86536267233359
CB4856,WBGene00020842,10.1720328848248,10.413855301335
CB4856,WBGene00020843,10.1737718059793,10.0116317001124
CB4856,WBGene00020844,4.52374461948697,4.1240730621073
CB4856,WBGene00020846,8.51458371814903,8.24882081510595
CB4856,WBGene00020847,10.3414179571911,9.76843689371173
CB4856,WBGene00020849,4.49290166330466,3.86609154115416
CB4856,WBGene00020850,8.27104592168638,7.85065317179231
CB4856,WBGene00020852,7.79222005683402,7.38179621343043
CB4856,WBGene00020853,3.55940675364401,4.23723447952668
CB4856,WBGene00020854,10.6169533167129,10.3891128867349
CB4856,WBGene00020855,5.8202014180169,5.78649183798314
CB4856,WBGene00020858,9.86727796930537,9.93436611833632
CB4856,WBGene00020859,4.81373509549729,3.22145382188028
CB4856,WBGene00020860,8.32646574212092,8.18026938402887
CB4856,WBGene00020861,7.02415367262504,6.87796027692652
CB4856,WBGene00020862,10.563925170745,10.8416458154879
CB4856,WBGene00020863,1.60670843506164,3.44438963805225
CB4856,WBGene00020864,5.72009533304227,4.87842947111301
CB4856,WBGene00020865,9.17957815857775,8.82052201400445
CB4856,WBGene00020866,11.0945288639852,11.2977474900576
CB4856,WBGene00020867,8.39457821644448,8.42321009011951
CB4856,WBGene00020868,12.0182562351455,12.3337307559151
CB4856,WBGene00020879,3.78638611075027,4.04490996166045
CB4856,WBGene00020883,5.19428988739126,4.93746504066042
CB4856,WBGene00020884,8.61562405604888,8.6884857485627
CB4856,WBGene00020886,9.62815261098275,10.1412015355204
CB4856,WBGene00020887,6.85993018728847,7.42834033894979
CB4856,WBGene00020889,5.69783618099536,6.80674041968554
CB4856,WBGene00020890,6.45822639548885,5.7309471658914
CB4856,WBGene00020891,11.0928522294819,11.2877060204721
CB4856,WBGene00020893,4.54041676402663,5.70300086907744
CB4856,WBGene00020894,13.09168032602,12.9975578047678
CB4856,WBGene00020895,8.66997225522464,8.80708781006629
CB4856,WBGene00020896,10.3711498499475,10.3887251418579
CB4856,WBGene00020897,8.10330995590864,8.0551305258195
CB4856,WBGene00020898,5.19217570339657,4.43488413167477
CB4856,WBGene00020901,7.57509598187107,7.69575763142311
CB4856,WBGene00020902,8.17374585703885,8.25420077369417
CB4856,WBGene00020903,7.90626144820002,7.82630777328141
CB4856,WBGene00020904,5.4128253981312,5.02285238175076
CB4856,WBGene00020905,8.89473018670478,8.72255334147809
CB4856,WBGene00020906,5.27632501553715,5.4886037664534
CB4856,WBGene00020908,8.7853304734701,8.71876746002908
CB4856,WBGene00020909,12.0906369941736,12.1190863560309
CB4856,WBGene00020910,10.1638007221772,10.2926767994878
CB4856,WBGene00020911,9.13079283547588,8.92360460874804
CB4856,WBGene00020912,6.15515600885685,6.84407132004612
CB4856,WBGene00020913,5.16123163208841,4.87971041910622
CB4856,WBGene00020914,7.07203419980889,6.19559523301688
CB4856,WBGene00020915,13.1945545933901,13.1478103612558
CB4856,WBGene00020917,10.7524793683941,10.9720280320598
CB4856,WBGene00020919,9.00130028217244,9.14238435361378
CB4856,WBGene00020920,7.94929399614852,7.84339896173298
CB4856,WBGene00020921,9.56500515701748,9.70331602527561
CB4856,WBGene00020924,7.5563844356747,7.01654912045348
CB4856,WBGene00020929,7.30959028379355,7.18216251180537
CB4856,WBGene00020930,11.7747569748941,11.5411978110191
CB4856,WBGene00020931,12.1189551664965,11.9765034089085
CB4856,WBGene00020932,9.24643919093895,9.49779791524256
CB4856,WBGene00020933,11.3304509556691,11.1033924889033
CB4856,WBGene00020935,10.8934210008741,10.771459549786
CB4856,WBGene00020936,11.0224561691182,11.2227323245724
CB4856,WBGene00020937,8.31184213768492,8.57152951219116
CB4856,WBGene00020938,10.6929173017946,9.83059808657435
CB4856,WBGene00020939,5.02883410856543,4.76216474391342
CB4856,WBGene00020940,8.08744520100559,7.55617702726945
CB4856,WBGene00020941,7.56124734825967,7.56510815009645
CB4856,WBGene00020942,10.4916544766651,10.638707024809
CB4856,WBGene00020943,6.63162346846225,5.81227714199288
CB4856,WBGene00020945,1.53439496869455,4.32082465286976
CB4856,WBGene00020946,8.27034753710886,6.15192496438727
CB4856,WBGene00020947,7.35442036423036,7.79583657166306
CB4856,WBGene00020948,12.6584982339664,12.892913490501
CB4856,WBGene00020949,10.661194304416,10.4323180069367
CB4856,WBGene00020950,13.184603237678,12.9930241834946
CB4856,WBGene00020951,10.551900962617,10.5661628569572
CB4856,WBGene00020952,10.1841153595625,10.5061799389214
CB4856,WBGene00020953,9.76804822340315,10.0414932733345
CB4856,WBGene00020954,9.49464278475561,9.95181943159843
CB4856,WBGene00020955,10.4331853534092,10.2006205539627
CB4856,WBGene00020957,8.64565992949279,9.91647365062407
CB4856,WBGene00020961,4.25572487226194,2.51856372790872
CB4856,WBGene00020962,10.1155094205934,10.3769170202377
CB4856,WBGene00020964,10.9732079088709,10.8353798039312
CB4856,WBGene00020966,6.40525316994395,5.78249750697811
CB4856,WBGene00020967,6.1995522466732,6.22158888408253
CB4856,WBGene00020970,10.6063324725727,10.400463305405
CB4856,WBGene00020972,7.57700366237474,7.07679750092505
CB4856,WBGene00020973,5.17502643678608,5.66269386998105
CB4856,WBGene00020976,4.03759559002143,5.22976978403165
CB4856,WBGene00020977,3.57828752822751,3.99059523126347
CB4856,WBGene00020978,7.0174665728646,5.96902434162094
CB4856,WBGene00020983,2.95365910710896,3.67236575741304
CB4856,WBGene00020984,5.04426383637069,4.83862911036993
CB4856,WBGene00020985,6.70289654837072,6.72287995303115
CB4856,WBGene00020986,5.77166252902002,5.71630820664681
CB4856,WBGene00020987,6.97046998144496,6.99576825245335
CB4856,WBGene00020988,5.36669215617022,5.47263124894335
CB4856,WBGene00020989,6.76399690487477,5.99807892793271
CB4856,WBGene00020990,10.2339571978339,9.56285410121721
CB4856,WBGene00020993,10.18677785458,10.2337543243629
CB4856,WBGene00020994,11.088067020174,11.0291294978783
CB4856,WBGene00020995,7.8717298526279,8.14196882163101
CB4856,WBGene00020997,3.56870582146928,3.5504495940003
CB4856,WBGene00020999,11.4264354323271,11.6308277290412
CB4856,WBGene00021000,8.85527631880368,8.96262235838179
CB4856,WBGene00021002,7.75142869009363,8.2569892573755
CB4856,WBGene00021003,2.94010248054589,2.97395898275743
CB4856,WBGene00021004,12.2211843007078,12.3327672000366
CB4856,WBGene00021005,11.3797247927922,11.6996438913443
CB4856,WBGene00021006,6.74243033313463,6.61729703118823
CB4856,WBGene00021007,9.34917323703536,8.29895305252525
CB4856,WBGene00021008,6.77739973135506,6.07774512514619
CB4856,WBGene00021009,11.5660027767622,11.7327199367872
CB4856,WBGene00021010,6.48567770506756,5.80140506286545
CB4856,WBGene00021011,7.3474807962925,7.12056131799589
CB4856,WBGene00021012,11.1509209268341,11.3081357743817
CB4856,WBGene00021014,10.2734394451362,10.3837199531266
CB4856,WBGene00021015,9.75107708783278,9.85407446722838
CB4856,WBGene00021016,6.17546722088012,5.5861068923573
CB4856,WBGene00021017,3.43880577458145,4.33355911150511
CB4856,WBGene00021020,10.9626186792792,10.5144265513532
CB4856,WBGene00021021,9.17647345169536,9.48766796361917
CB4856,WBGene00021022,9.71234863115711,9.78281747784641
CB4856,WBGene00021024,11.5216159938881,11.6102763894591
CB4856,WBGene00021025,4.29355079753162,5.38386950819973
CB4856,WBGene00021026,11.1109062609513,11.3525752907991
CB4856,WBGene00021027,4.82253535998049,5.01653800067994
CB4856,WBGene00021028,5.90683780105979,6.37410994875419
CB4856,WBGene00021030,3.58014887298006,3.76695295968863
CB4856,WBGene00021031,3.33260828645278,4.7326121099377
CB4856,WBGene00021032,5.01786105855507,4.039493774834
CB4856,WBGene00021035,12.8465946188631,13.1022742181277
CB4856,WBGene00021036,10.1755158673571,10.2031287880792
CB4856,WBGene00021038,10.8741233054344,11.2230497362262
CB4856,WBGene00021039,7.52915554252372,7.20939028558521
CB4856,WBGene00021042,0.227665896097147,-1.74459016804062
CB4856,WBGene00021043,13.7279279700448,14.1056927426713
CB4856,WBGene00021044,7.87324572168087,7.93459414609224
CB4856,WBGene00021046,7.44773166793915,7.50156401728293
CB4856,WBGene00021047,9.67115823860491,9.70527557650422
CB4856,WBGene00021048,12.2048939856234,12.0500271394954
CB4856,WBGene00021049,9.59785066115479,9.56946892740415
CB4856,WBGene00021051,9.65561336437949,9.56606544265112
CB4856,WBGene00021052,8.345291406211,8.56494156256553
CB4856,WBGene00021053,4.52207020730798,4.74093363066251
CB4856,WBGene00021054,2.5673054462108,3.32027008428068
CB4856,WBGene00021056,11.7282380899373,12.0332040226722
CB4856,WBGene00021057,9.38644925687006,9.36861556127828
CB4856,WBGene00021058,10.1843269945987,10.2175869804595
CB4856,WBGene00021059,6.36161128263865,6.66944202776374
CB4856,WBGene00021060,9.99638209179068,9.95462844487702
CB4856,WBGene00021061,10.6127563907136,10.5448440515591
CB4856,WBGene00021063,10.6223398174515,10.8436265471513
CB4856,WBGene00021066,5.40617301443491,5.95750256988417
CB4856,WBGene00021068,13.2857822636084,12.7034952040255
CB4856,WBGene00021070,5.91074691052078,7.23892934612263
CB4856,WBGene00021072,7.08270857141338,6.69722334901454
CB4856,WBGene00021073,11.4382906608395,11.5117736558842
CB4856,WBGene00021074,10.1783811637492,10.4067490608774
CB4856,WBGene00021075,6.40189113086306,6.6313019419536
CB4856,WBGene00021076,5.97784915584767,5.85499050673153
CB4856,WBGene00021078,9.78255861947608,9.4897028845913
CB4856,WBGene00021079,8.49944538869287,8.39892815290982
CB4856,WBGene00021080,6.45263356671446,6.69882391571395
CB4856,WBGene00021081,9.38799010146038,7.42896765392542
CB4856,WBGene00021082,8.26144642425176,8.19767082186265
CB4856,WBGene00021083,0.55039805018152,3.49241537089677
CB4856,WBGene00021084,2.84749513235695,5.14384663967645
CB4856,WBGene00021086,2.59586631676378,3.54740299760366
CB4856,WBGene00021087,3.36232139148215,5.33058317551629
CB4856,WBGene00021088,13.6478853161349,13.7788928350098
CB4856,WBGene00021089,5.53289354193655,5.75269488622684
CB4856,WBGene00021092,3.57622781147741,3.86123677352777
CB4856,WBGene00021093,11.7196482840316,12.0799546630342
CB4856,WBGene00021094,4.54902289257692,5.19883206203704
CB4856,WBGene00021095,8.53602574906437,8.89118315616439
CB4856,WBGene00021096,3.46949433001173,3.61640505965887
CB4856,WBGene00021097,11.7650617433451,11.9915044009409
CB4856,WBGene00021103,10.2858067865482,10.6804347943588
CB4856,WBGene00021104,8.92368757698634,9.1871619898265
CB4856,WBGene00021106,8.11976261106614,7.996930856634
CB4856,WBGene00021107,10.1107749834689,10.3131120276494
CB4856,WBGene00021109,5.57368521434546,3.27544964794071
CB4856,WBGene00021110,6.46769469870148,6.1553405910439
CB4856,WBGene00021111,3.63149163203209,4.01756836046149
CB4856,WBGene00021112,9.88505863920362,9.89273478513981
CB4856,WBGene00021113,10.2211385859356,9.54908899436782
CB4856,WBGene00021114,9.91640406398366,9.8796999315119
CB4856,WBGene00021115,5.54470985749103,5.28124833244448
CB4856,WBGene00021116,5.02670152591548,5.23051852897239
CB4856,WBGene00021117,5.47109070604409,5.51074599275231
CB4856,WBGene00021118,4.09833157401184,5.12410939731918
CB4856,WBGene00021121,7.35962371067401,7.9514359263858
CB4856,WBGene00021123,8.55438909247856,8.34114020948191
CB4856,WBGene00021124,5.25277573041598,6.01468854392098
CB4856,WBGene00021127,5.81612591229355,6.59145465816931
CB4856,WBGene00021128,12.4986045205335,12.3862671987366
CB4856,WBGene00021131,8.14107699402667,8.33964260696631
CB4856,WBGene00021132,10.3133347496458,10.2701686329803
CB4856,WBGene00021133,10.2875308284363,10.636895642425
CB4856,WBGene00021134,6.07088072843163,5.39585855596274
CB4856,WBGene00021135,7.97204045824611,7.60969265057159
CB4856,WBGene00021136,6.72435786727753,6.92700379603011
CB4856,WBGene00021137,8.6203292153913,8.32858594381029
CB4856,WBGene00021146,8.78853565275293,8.78667208940328
CB4856,WBGene00021148,8.61976064881247,8.14937765418097
CB4856,WBGene00021149,9.14600624375405,9.67028062624985
CB4856,WBGene00021152,5.49581606777453,5.72195286123794
CB4856,WBGene00021153,9.87110186744513,9.97522019145965
CB4856,WBGene00021154,5.51003337142344,5.2770972122218
CB4856,WBGene00021155,10.8776532310228,10.8700507927225
CB4856,WBGene00021156,8.70099568812677,7.70218662111171
CB4856,WBGene00021157,8.30387742844306,7.91293856497985
CB4856,WBGene00021158,6.6376738518066,6.50402459628684
CB4856,WBGene00021159,8.34023518112857,7.98081597677174
CB4856,WBGene00021160,11.1322620366357,10.6505419909259
CB4856,WBGene00021161,9.34713361370784,9.48595358318518
CB4856,WBGene00021163,5.16242545970922,5.32097147389656
CB4856,WBGene00021164,3.04043009799105,2.54856443653149
CB4856,WBGene00021165,5.00481549144452,5.4155892201813
CB4856,WBGene00021167,8.25051681447177,6.98173111832932
CB4856,WBGene00021168,5.94258748467087,5.93669441657051
CB4856,WBGene00021169,2.10024048891385,2.64452320112393
CB4856,WBGene00021170,11.01593173043,11.1956229344843
CB4856,WBGene00021171,9.16163903717791,9.44728432108359
CB4856,WBGene00021176,3.92299285097007,3.44133716159188
CB4856,WBGene00021178,6.97719327654761,6.52361599186555
CB4856,WBGene00021180,3.32126043072808,3.85920770502827
CB4856,WBGene00021183,6.4310775219762,6.56430411669523
CB4856,WBGene00021185,6.68667088509745,6.6032406335962
CB4856,WBGene00021190,6.6661804650723,6.83565139709649
CB4856,WBGene00021191,11.1713382181777,11.3229206018511
CB4856,WBGene00021192,10.1642507350118,10.0705148054287
CB4856,WBGene00021193,5.0472269512445,4.48166246711377
CB4856,WBGene00021195,5.71744988956536,5.39544668506574
CB4856,WBGene00021196,3.70128843813227,4.05871150956442
CB4856,WBGene00021197,6.05572883211068,6.3017747441581
CB4856,WBGene00021198,4.28039332278718,4.39533377586146
CB4856,WBGene00021199,4.29146084449572,4.72013693224125
CB4856,WBGene00021200,10.2668665438281,10.3827085049626
CB4856,WBGene00021201,7.48445543720592,7.37115067411775
CB4856,WBGene00021202,10.6782319170888,10.6755298122506
CB4856,WBGene00021204,3.55185271737402,3.97094134999971
CB4856,WBGene00021205,10.6200661597369,10.7468593551846
CB4856,WBGene00021207,5.49136627925775,4.47716901159257
CB4856,WBGene00021208,10.201834290442,10.6409756829595
CB4856,WBGene00021209,11.0694153909875,11.2006525712514
CB4856,WBGene00021210,9.91821958344476,9.96551971458918
CB4856,WBGene00021212,2.7074629173878,3.57305781560621
CB4856,WBGene00021213,5.58880901768682,6.52676718588843
CB4856,WBGene00021214,7.03615748928552,6.4122221940138
CB4856,WBGene00021215,7.53250203473555,7.54316463677325
CB4856,WBGene00021219,7.2726065504458,7.38988648778701
CB4856,WBGene00021220,3.95107965345641,5.50568469127993
CB4856,WBGene00021222,-0.101666386990565,0.584384740903014
CB4856,WBGene00021224,7.23190216930504,8.44639593647245
CB4856,WBGene00021226,4.70638735352897,4.52836475948682
CB4856,WBGene00021227,7.16358606809112,6.96990519213629
CB4856,WBGene00021235,1.61287248015485,2.64954237538741
CB4856,WBGene00021236,11.7663085101537,11.7290233136195
CB4856,WBGene00021237,9.16447687898401,9.00896503632064
CB4856,WBGene00021238,10.0609148879312,9.6991939477632
CB4856,WBGene00021239,9.63004281432313,9.55116185057242
CB4856,WBGene00021244,5.19949322105963,5.03514875856633
CB4856,WBGene00021245,4.85005114311085,5.31838968972568
CB4856,WBGene00021246,8.88797326789647,8.95659737586269
CB4856,WBGene00021247,7.22154698085403,7.59861727609822
CB4856,WBGene00021248,11.6508897795702,12.0718034900882
CB4856,WBGene00021249,7.42824362339332,7.55609006571228
CB4856,WBGene00021252,6.248364026189,6.51217471213521
CB4856,WBGene00021253,10.5075829877745,9.90801967668565
CB4856,WBGene00021254,5.45405232069532,5.34249398306202
CB4856,WBGene00021256,7.98188866646714,7.31382074845569
CB4856,WBGene00021259,3.44869934248718,3.72951894069199
CB4856,WBGene00021260,8.45742024767465,8.01954029465577
CB4856,WBGene00021261,4.89581393017822,4.74127622874733
CB4856,WBGene00021262,8.04026009190866,7.64495252462671
CB4856,WBGene00021263,10.8972228239067,11.1097693953522
CB4856,WBGene00021264,6.28000325162088,5.65392378785623
CB4856,WBGene00021268,7.89358832339947,7.66720561150061
CB4856,WBGene00021269,8.93690042488286,8.97944773273722
CB4856,WBGene00021270,11.6722845354625,11.9726207847574
CB4856,WBGene00021271,6.97365935219344,6.57823812913576
CB4856,WBGene00021272,5.87764879465691,6.19175236126882
CB4856,WBGene00021274,4.72483965055529,5.02839942021526
CB4856,WBGene00021275,7.27263175173613,7.06557148557936
CB4856,WBGene00021276,10.7513134702317,10.7555480224172
CB4856,WBGene00021277,11.4750062816726,11.8431843600093
CB4856,WBGene00021279,5.06814519809861,5.66408420886172
CB4856,WBGene00021280,5.15519722962617,4.94991617842411
CB4856,WBGene00021281,11.6072444776498,11.1799282004608
CB4856,WBGene00021282,9.01265833218215,8.83320733082857
CB4856,WBGene00021286,12.2427091725094,12.5525314319909
CB4856,WBGene00021287,7.35226572051899,7.18861392142922
CB4856,WBGene00021288,9.09682119848158,8.59440333845524
CB4856,WBGene00021292,12.1898827580753,12.3764675947413
CB4856,WBGene00021293,5.51547598380866,5.82610329358598
CB4856,WBGene00021294,10.5390596256825,10.4794693413035
CB4856,WBGene00021295,10.6136156278207,10.8236530024861
CB4856,WBGene00021296,11.1302581893311,11.650436256089
CB4856,WBGene00021298,4.99069433825488,4.11526129302891
CB4856,WBGene00021299,4.82824162244781,4.97467223573685
CB4856,WBGene00021302,1.80660731971962,3.56217089060007
CB4856,WBGene00021304,5.96637992688103,5.88084172756054
CB4856,WBGene00021305,11.5928297336315,11.4128536837139
CB4856,WBGene00021309,4.86395935587529,5.6615989203005
CB4856,WBGene00021310,4.00234975097968,3.58308520658617
CB4856,WBGene00021311,10.7355840590387,10.9711806487009
CB4856,WBGene00021312,10.695637826704,10.7655460500902
CB4856,WBGene00021313,10.8470019507172,10.5992567645235
CB4856,WBGene00021314,8.07491860653498,8.28936901144237
CB4856,WBGene00021315,10.8064503372984,10.9902903274679
CB4856,WBGene00021316,11.5528504459752,11.3285626190564
CB4856,WBGene00021319,8.64987810869223,8.90578822005545
CB4856,WBGene00021320,8.40073128970927,7.94596884758921
CB4856,WBGene00021321,8.5164316190548,8.77044997011461
CB4856,WBGene00021322,12.3135819836444,12.0118093785618
CB4856,WBGene00021323,9.19521700761464,9.32637440758542
CB4856,WBGene00021324,9.46685280116911,9.3332217307159
CB4856,WBGene00021325,11.7789153477617,11.7376228612871
CB4856,WBGene00021326,6.56242237217323,6.17613155190353
CB4856,WBGene00021327,10.795285744017,11.0181222994728
CB4856,WBGene00021328,6.77161060424865,6.81228610900128
CB4856,WBGene00021329,10.4534616774512,10.6696261765888
CB4856,WBGene00021331,10.3047065996949,10.7538471912534
CB4856,WBGene00021332,10.4736979633223,10.4271510318119
CB4856,WBGene00021333,8.50236769386047,8.51892184218182
CB4856,WBGene00021334,12.000828811198,12.0509588771184
CB4856,WBGene00021335,9.43999538804488,11.5527644569134
CB4856,WBGene00021336,8.54930370062592,7.84502450265985
CB4856,WBGene00021337,8.04627220030959,7.70324116021365
CB4856,WBGene00021338,5.95560776495429,5.97195863967204
CB4856,WBGene00021339,7.47759218270728,7.24149036630799
CB4856,WBGene00021340,9.05866102515602,8.60441072629909
CB4856,WBGene00021343,5.68111286610983,6.08308249782543
CB4856,WBGene00021344,9.98562651043373,9.82669859462653
CB4856,WBGene00021345,7.78535283645876,7.7707271608163
CB4856,WBGene00021346,10.12372049555,10.2615361080735
CB4856,WBGene00021347,10.0121212656128,10.519787123788
CB4856,WBGene00021348,11.0071374703975,11.434762074524
CB4856,WBGene00021349,4.95324612089571,5.08899021060254
CB4856,WBGene00021350,14.7575447085972,14.8573309346028
CB4856,WBGene00021351,12.2271261354583,12.708277835897
CB4856,WBGene00021352,10.8935496165496,11.3447044360008
CB4856,WBGene00021353,6.20029384041756,6.72733899771938
CB4856,WBGene00021354,9.87892928833732,9.63964292141432
CB4856,WBGene00021355,12.6574277944626,12.5173005821173
CB4856,WBGene00021357,5.26524312579335,4.8831315944196
CB4856,WBGene00021358,7.46025226353351,7.7137488082818
CB4856,WBGene00021359,11.3774848324682,11.2823088582204
CB4856,WBGene00021362,6.70095603509665,7.01678271186428
CB4856,WBGene00021363,10.5525147692915,10.5825695666267
CB4856,WBGene00021365,11.4044002367778,11.3913997150176
CB4856,WBGene00021366,10.711742063551,10.6692426137042
CB4856,WBGene00021367,7.02466611757991,7.14960182088672
CB4856,WBGene00021368,9.19066383753406,8.98037922964419
CB4856,WBGene00021369,10.0497340862808,9.88384029723698
CB4856,WBGene00021370,8.4292682864715,8.48655496428117
CB4856,WBGene00021371,7.7665580206888,7.72330153068488
CB4856,WBGene00021372,8.04932696051937,8.46840067054825
CB4856,WBGene00021373,5.04911015371074,4.46755768849465
CB4856,WBGene00021374,6.65991626690282,6.99469747158709
CB4856,WBGene00021375,7.37385780232993,6.98959129772338
CB4856,WBGene00021376,8.80838602968079,9.14264972056408
CB4856,WBGene00021377,9.99856527984618,9.86454600659301
CB4856,WBGene00021378,8.40793542215842,8.85279114290604
CB4856,WBGene00021379,7.66545364985984,8.00307462833601
CB4856,WBGene00021381,9.20984668891089,8.36115788176948
CB4856,WBGene00021382,6.59069858897343,6.15973740340747
CB4856,WBGene00021386,6.49924573088954,6.13186738974519
