comparison,ens_gene,baseMean,log2FoldChange,fold,iCEL
DL238_vs_N2,WBGene00018227,16.5946689528231,-2.39575047055247,down,No
DL238_vs_N2,WBGene00018229,282.242853979026,-1.58846071532193,down,No
DL238_vs_N2,WBGene00018232,289.104859244822,-1.04371429607132,down,No
DL238_vs_N2,WBGene00018261,40.4566598847202,-2.51777378119235,down,No
DL238_vs_N2,WBGene00018265,296.087195848357,0.925851458992614,up,No
DL238_vs_N2,WBGene00018268,761.074758241395,1.090595787028,up,No
DL238_vs_N2,WBGene00018282,367.369348844269,-0.835575378856576,down,No
DL238_vs_N2,WBGene00018300,21.7412098972474,-1.74011936827084,down,No
DL238_vs_N2,WBGene00018328,497.104074363944,0.591627319047401,up,No
DL238_vs_N2,WBGene00018335,728.320368882164,0.612774825329734,up,No
DL238_vs_N2,WBGene00018351,254.707803823039,-1.74298422037534,down,No
DL238_vs_N2,WBGene00018352,52.7355231499777,1.11777361726374,up,No
DL238_vs_N2,WBGene00018353,261.972406909419,1.20723464278216,up,No
DL238_vs_N2,WBGene00018354,47.8261769803701,-9.16654507039911,down,No
DL238_vs_N2,WBGene00018355,73.9138182383256,-0.729304897034721,down,No
DL238_vs_N2,WBGene00018360,68.2281118274294,-0.844415630417673,down,No
DL238_vs_N2,WBGene00018375,263.509189731915,1.19496145876527,up,No
DL238_vs_N2,WBGene00018413,72.1334730984105,-2.2118406910565,down,No
DL238_vs_N2,WBGene00018418,397.269459408847,-1.39322086746352,down,No
DL238_vs_N2,WBGene00018436,24.9352004052724,1.85863313233169,up,No
DL238_vs_N2,WBGene00018437,57.7117650333858,1.71642105806433,up,No
DL238_vs_N2,WBGene00018438,250.496852422861,0.627347725583673,up,No
DL238_vs_N2,WBGene00018439,56.162137183366,1.00050235295424,up,No
DL238_vs_N2,WBGene00018443,199.154325100286,0.994517501681607,up,No
DL238_vs_N2,WBGene00018444,18.0749952106548,2.49498688162449,up,No
DL238_vs_N2,WBGene00018452,40.9524100886347,2.48791462229537,up,No
DL238_vs_N2,WBGene00018455,149.816060579355,0.996586637098488,up,No
DL238_vs_N2,WBGene00018459,729.953671020585,-9.42415381598459,down,No
DL238_vs_N2,WBGene00018460,3165.46103628528,-4.12195136458831,down,No
DL238_vs_N2,WBGene00018465,1138.07380963213,0.74708156764941,up,No
DL238_vs_N2,WBGene00018489,181.932642393303,1.54372524999158,up,No
DL238_vs_N2,WBGene00018497,184.162219182873,1.52971854881569,up,No
DL238_vs_N2,WBGene00018500,18.6437492210953,-7.80486838892866,down,No
DL238_vs_N2,WBGene00018506,23.9287718338366,1.33443647849257,up,No
DL238_vs_N2,WBGene00018507,17.4130828272609,2.01405775149146,up,No
DL238_vs_N2,WBGene00018515,103.573441120864,-0.666991031588153,down,No
DL238_vs_N2,WBGene00018529,9.03433904370861,6.47701583742529,up,No
DL238_vs_N2,WBGene00018543,75.533392847901,1.92235366694228,up,Yes
DL238_vs_N2,WBGene00018563,343.221759148377,-0.747182510121611,down,No
DL238_vs_N2,WBGene00018568,319.448235794889,1.10362389669109,up,No
DL238_vs_N2,WBGene00018573,31.882289203408,-3.54395368197182,down,No
DL238_vs_N2,WBGene00018575,96.6096591121385,-3.67027062937829,down,No
DL238_vs_N2,WBGene00018580,41.5534952429757,-1.44403414665144,down,No
DL238_vs_N2,WBGene00018594,123.62503626743,-0.796480743993789,down,No
DL238_vs_N2,WBGene00018601,573.271947925236,1.25225554352151,up,No
DL238_vs_N2,WBGene00018606,63.2123788080722,1.73019895270335,up,No
DL238_vs_N2,WBGene00018611,1320.68955221,1.6475966122295,up,No
DL238_vs_N2,WBGene00018614,125.60994092089,2.88267363154539,up,No
DL238_vs_N2,WBGene00018619,72.6277345673891,-7.08118443912417,down,No
DL238_vs_N2,WBGene00018621,123.327376456618,3.15462342141746,up,No
DL238_vs_N2,WBGene00018622,139.086676446494,1.0335320499862,up,No
DL238_vs_N2,WBGene00018623,18.3836108191102,4.24735861065135,up,No
DL238_vs_N2,WBGene00018624,19.9057251847527,-7.9065693405266,down,No
DL238_vs_N2,WBGene00018630,37.9826687918878,-3.46126510057766,down,No
DL238_vs_N2,WBGene00018639,66.7688071526367,-0.798431790297978,down,No
DL238_vs_N2,WBGene00018640,126.87167334217,-1.94794408525988,down,No
DL238_vs_N2,WBGene00018647,16.8393687434814,-5.31688180682301,down,No
DL238_vs_N2,WBGene00018652,31.1023600419405,-8.05819253595286,down,No
DL238_vs_N2,WBGene00018656,898.98321809257,-0.990166793156336,down,No
DL238_vs_N2,WBGene00018659,356.810746342092,-12.0646838504671,down,No
DL238_vs_N2,WBGene00018660,42.8999881712259,-9.00589143329868,down,No
DL238_vs_N2,WBGene00018661,27.9090832122769,-8.38713069293607,down,No
DL238_vs_N2,WBGene00018665,129.884498179097,-9.64412580047384,down,No
DL238_vs_N2,WBGene00018667,96.0316874662117,-10.1707069905328,down,No
DL238_vs_N2,WBGene00018668,235.340905310287,-10.9832876269123,down,No
DL238_vs_N2,WBGene00018724,366.660644225098,0.974921601734081,up,No
DL238_vs_N2,WBGene00018738,39.9105650376231,-1.4087249414326,down,No
DL238_vs_N2,WBGene00018744,207.609321205278,-0.86339368090106,down,No
DL238_vs_N2,WBGene00018745,66.0949447709285,-0.859769099570333,down,No
DL238_vs_N2,WBGene00018746,53.3113023233987,1.19911950659496,up,No
DL238_vs_N2,WBGene00018748,12.577617179175,-2.61554486912413,down,No
DL238_vs_N2,WBGene00018755,384.617542206355,-0.773014859600465,down,Yes
DL238_vs_N2,WBGene00018772,73.7736986450973,1.53305361900825,up,No
DL238_vs_N2,WBGene00018783,127.712530449645,-1.12078314825113,down,Yes
DL238_vs_N2,WBGene00018805,66.1588638959008,-1.00795293938887,down,No
DL238_vs_N2,WBGene00018823,392.047597519537,-2.72913285510649,down,No
DL238_vs_N2,WBGene00018839,46.8591904969153,-1.04665255652863,down,No
DL238_vs_N2,WBGene00018844,12.2783141955366,-3.67938158941977,down,No
DL238_vs_N2,WBGene00018865,67.4974749919864,0.814738810853648,up,No
DL238_vs_N2,WBGene00018910,526.882609002041,-1.96716953655769,down,No
DL238_vs_N2,WBGene00018911,113.448730625549,-10.4118305549382,down,No
DL238_vs_N2,WBGene00018917,21.1483230772044,-5.56702321587606,down,No
DL238_vs_N2,WBGene00018918,16.3419496535948,-1.38532975077287,down,No
DL238_vs_N2,WBGene00018920,56.616268628354,-0.891061019816809,down,No
DL238_vs_N2,WBGene00018928,227.582095431755,-1.05747413551922,down,No
DL238_vs_N2,WBGene00018931,75.6868755643362,0.771675644708667,up,Yes
DL238_vs_N2,WBGene00018939,53.2496750083638,-0.676529116536887,down,No
DL238_vs_N2,WBGene00018965,121.474692604429,-1.71721347173559,down,No
DL238_vs_N2,WBGene00018971,376.419701636904,-0.985177808504634,down,No
DL238_vs_N2,WBGene00018986,1240.82599783397,0.830946500371124,up,Yes
DL238_vs_N2,WBGene00018997,13.7299492472345,-2.47342009632175,down,No
DL238_vs_N2,WBGene00019020,156.853409184193,-0.981545828858093,down,No
DL238_vs_N2,WBGene00019021,381.352249033548,-1.20717992857929,down,No
DL238_vs_N2,WBGene00019044,11.6234296332,-7.12253624803801,down,No
DL238_vs_N2,WBGene00019047,35.3127714251768,-1.78434005434307,down,No
DL238_vs_N2,WBGene00019055,27.3060099478816,-5.13563916248528,down,Yes
DL238_vs_N2,WBGene00019063,58.473808213363,-0.98859709075019,down,No
DL238_vs_N2,WBGene00019070,17.3896961427355,-1.01613930184808,down,No
DL238_vs_N2,WBGene00019073,158.004577644515,-0.853829428369223,down,No
DL238_vs_N2,WBGene00019094,25.1357695251669,-2.52542800833827,down,Yes
DL238_vs_N2,WBGene00019108,108.08801796026,1.51993808863928,up,No
DL238_vs_N2,WBGene00019115,86.5109611145073,1.09537646134138,up,No
DL238_vs_N2,WBGene00019116,217.10397241871,0.677052830685763,up,No
DL238_vs_N2,WBGene00019120,1346.10547137199,-4.76833673554813,down,No
DL238_vs_N2,WBGene00019132,116.938345828297,-10.4562977793571,down,No
DL238_vs_N2,WBGene00019138,70.2514659109531,-0.946439404671897,down,No
DL238_vs_N2,WBGene00019140,142.649600262788,-1.24219325518818,down,No
DL238_vs_N2,WBGene00019141,336.463718260072,-2.26138047185035,down,No
DL238_vs_N2,WBGene00019142,60.7857830918493,-9.51263064100668,down,No
DL238_vs_N2,WBGene00019143,137.581621357464,0.703482175624529,up,No
DL238_vs_N2,WBGene00019148,302.116362096522,-1.81313259290662,down,No
DL238_vs_N2,WBGene00019189,88.648462327877,-2.3293113647265,down,No
DL238_vs_N2,WBGene00019197,85.3428112480338,1.00686497735987,up,No
DL238_vs_N2,WBGene00019198,81.9172885539724,-0.846391202263818,down,No
DL238_vs_N2,WBGene00019212,120.330625070881,-1.23621739156313,down,No
DL238_vs_N2,WBGene00019216,53.1309320986155,-1.07387689783816,down,No
DL238_vs_N2,WBGene00019267,22.5533398960414,0.785836898233313,up,No
DL238_vs_N2,WBGene00019279,41.4093476692221,1.5942613825009,up,No
DL238_vs_N2,WBGene00019282,147.392238649725,-0.592600499268309,down,No
DL238_vs_N2,WBGene00019289,120.544842477589,-0.667793539489405,down,No
DL238_vs_N2,WBGene00019309,30.357005615767,7.25949081528044,up,No
DL238_vs_N2,WBGene00019313,18.5447301882222,-7.79376959610712,down,No
DL238_vs_N2,WBGene00019319,16.8292912792083,-0.856266347050265,down,No
DL238_vs_N2,WBGene00019338,280.732842190335,7.69423702387511,up,No
DL238_vs_N2,WBGene00019341,618.255216118965,-0.810321948393025,down,No
DL238_vs_N2,WBGene00019410,377.429596945579,-0.712364532605743,down,No
DL238_vs_N2,WBGene00019417,10.3457325888557,2.13753981968517,up,No
DL238_vs_N2,WBGene00019418,16.166749177089,-7.59651640248796,down,No
DL238_vs_N2,WBGene00019420,14.2365878810641,1.74877602566429,up,No
DL238_vs_N2,WBGene00019421,14.1055979917921,3.35832921678535,up,No
DL238_vs_N2,WBGene00019438,9.86030382813404,4.75376402876862,up,No
DL238_vs_N2,WBGene00019448,66.7134133423318,0.652410502509005,up,No
DL238_vs_N2,WBGene00019449,48.6480901676662,8.90356372715905,up,No
DL238_vs_N2,WBGene00019450,56.9035247221326,8.16118576671589,up,No
DL238_vs_N2,WBGene00019459,75.7339559166367,-0.933299395792318,down,No
DL238_vs_N2,WBGene00019466,11480.8202749819,-0.761142024426389,down,No
DL238_vs_N2,WBGene00019506,88.530692516654,-0.740942928144596,down,No
DL238_vs_N2,WBGene00019514,17.8904023069239,1.94798520196417,up,No
DL238_vs_N2,WBGene00019516,42.6072705694469,-0.812853350754427,down,Yes
DL238_vs_N2,WBGene00019520,123.945389056093,-1.63819830566605,down,No
DL238_vs_N2,WBGene00019530,54.900530654578,-9.36381189682235,down,No
DL238_vs_N2,WBGene00019531,91.4080377111633,-10.099055917706,down,No
DL238_vs_N2,WBGene00019550,328.429866804475,-1.03878371894869,down,No
DL238_vs_N2,WBGene00019561,200.073187203458,-5.98064078996909,down,No
DL238_vs_N2,WBGene00019563,37.8533761559358,1.10793479416736,up,No
DL238_vs_N2,WBGene00019580,40.9463732584719,-1.14913348451039,down,No
DL238_vs_N2,WBGene00019586,301.240603574727,-1.54114108579751,down,No
DL238_vs_N2,WBGene00019589,25.5858919537147,-8.26360315570805,down,No
DL238_vs_N2,WBGene00019590,57.7874321770452,-4.59234158690136,down,No
DL238_vs_N2,WBGene00019592,196.974223377297,-11.2076159293741,down,No
DL238_vs_N2,WBGene00019593,91.7253755868751,-10.1062567578859,down,No
DL238_vs_N2,WBGene00019598,254.97189794969,-1.44581355553635,down,No
DL238_vs_N2,WBGene00019605,261.124235857353,-0.865270725119901,down,No
DL238_vs_N2,WBGene00019622,58.1802835644033,1.2912574469076,up,No
DL238_vs_N2,WBGene00019644,991.103804625115,1.01311540293963,up,Yes
DL238_vs_N2,WBGene00019647,816.968513324378,-0.723123892157975,down,No
DL238_vs_N2,WBGene00019654,37.837519066499,0.96231723483681,up,No
DL238_vs_N2,WBGene00019660,31.3644802161187,-1.61049856695605,down,No
DL238_vs_N2,WBGene00019690,33.0062993474855,1.1219729277218,up,Yes
DL238_vs_N2,WBGene00019699,142.029506280278,2.17219099863664,up,No
DL238_vs_N2,WBGene00019704,27.460048753253,1.72568796765232,up,No
DL238_vs_N2,WBGene00019718,77.8996899345266,-3.12152332339555,down,No
DL238_vs_N2,WBGene00019720,190.200148274764,0.789699250019263,up,No
DL238_vs_N2,WBGene00019721,28.8728376240797,-1.88369729612188,down,No
DL238_vs_N2,WBGene00019723,297.064610927489,-0.714377234427941,down,No
DL238_vs_N2,WBGene00019730,3792.37832619459,0.891062088774023,up,Yes
DL238_vs_N2,WBGene00019731,380.295116582247,0.846808970593814,up,No
DL238_vs_N2,WBGene00019732,2175.14455682298,0.675756395669791,up,No
DL238_vs_N2,WBGene00019743,76.5582809816545,-1.10727128813535,down,No
DL238_vs_N2,WBGene00019744,1771.9922464546,2.00422696567462,up,No
DL238_vs_N2,WBGene00019759,104.252883407834,-1.42878121917212,down,No
DL238_vs_N2,WBGene00019783,104.679156854014,-10.2947664393017,down,No
DL238_vs_N2,WBGene00019785,214.580788874553,-6.47062031433155,down,No
DL238_vs_N2,WBGene00019797,14.7345204298848,1.75051608053949,up,No
DL238_vs_N2,WBGene00019815,44.3196762212236,1.58281906372873,up,No
DL238_vs_N2,WBGene00019837,249.551445377113,-0.613448827791054,down,No
DL238_vs_N2,WBGene00019859,12.9248731887811,-5.41034913034936,down,No
DL238_vs_N2,WBGene00019886,15.834159166298,3.24859733195762,up,No
DL238_vs_N2,WBGene00019895,10197.8126042288,0.774158821764011,up,Yes
DL238_vs_N2,WBGene00019901,15.0672742345852,-2.00009032156581,down,No
DL238_vs_N2,WBGene00019914,2028.29562437354,-1.39581405502233,down,No
DL238_vs_N2,WBGene00019921,13.9770224951213,1.97152365819182,up,No
DL238_vs_N2,WBGene00019922,82.4604837264344,1.23154502083986,up,No
DL238_vs_N2,WBGene00019924,113.158842371667,0.66956596808363,up,No
DL238_vs_N2,WBGene00019926,10.7540511757472,4.39218791410871,up,No
DL238_vs_N2,WBGene00019931,12.9758706184763,-6.30108392837226,down,No
DL238_vs_N2,WBGene00019935,416.604494186003,0.644640474004814,up,No
DL238_vs_N2,WBGene00019952,12.3966489286423,1.67822733467749,up,No
DL238_vs_N2,WBGene00019956,37.3571144168076,1.40432652760836,up,No
DL238_vs_N2,WBGene00019961,232.438224677873,1.13984042685988,up,No
DL238_vs_N2,WBGene00019962,2605.13237647872,0.807088792929722,up,Yes
DL238_vs_N2,WBGene00019967,167.365228946408,-1.44459531147298,down,No
DL238_vs_N2,WBGene00019968,20.2998651985946,-1.41609790642668,down,No
DL238_vs_N2,WBGene00019970,231.628275309295,-1.40181354862007,down,No
DL238_vs_N2,WBGene00019971,9422.16795313744,0.692693832772233,up,No
DL238_vs_N2,WBGene00019975,112.786412391211,-0.957653734072313,down,No
DL238_vs_N2,WBGene00020015,56.8860343193082,-9.41575549777289,down,No
DL238_vs_N2,WBGene00020066,25.1690822733788,-1.04555898544281,down,No
DL238_vs_N2,WBGene00020072,124.32197765472,-4.25174468800991,down,No
DL238_vs_N2,WBGene00020073,115.536844392682,1.89077533439266,up,No
DL238_vs_N2,WBGene00020080,28.2514632497868,-4.72061010408951,down,No
DL238_vs_N2,WBGene00020083,62.57186312492,-2.13963862940828,down,No
DL238_vs_N2,WBGene00020106,101.015750207298,-0.621452104529604,down,No
DL238_vs_N2,WBGene00020116,185.175629998651,-1.11738189494696,down,No
DL238_vs_N2,WBGene00020117,117.856154863326,-1.16993271223238,down,No
DL238_vs_N2,WBGene00020121,11.6676308339767,1.35132792108585,up,No
DL238_vs_N2,WBGene00020134,107.893987383936,-0.960134758339841,down,No
DL238_vs_N2,WBGene00020135,786.026668026945,0.634060341063279,up,No
DL238_vs_N2,WBGene00020140,243.270784021489,-1.10383212408863,down,Yes
DL238_vs_N2,WBGene00020151,23.7000704438022,3.46364246786996,up,No
DL238_vs_N2,WBGene00020153,187.106000129146,0.676262440939026,up,No
DL238_vs_N2,WBGene00020156,306.63859000432,0.745050808942329,up,No
DL238_vs_N2,WBGene00020177,38.5993148781647,-0.875232907213168,down,No
DL238_vs_N2,WBGene00020182,244.217919600616,2.85801609074532,up,Yes
DL238_vs_N2,WBGene00020194,135.78220790926,-1.72741208214248,down,No
DL238_vs_N2,WBGene00020236,18.367311041579,-2.17356080061767,down,No
DL238_vs_N2,WBGene00020237,372.591487274148,-1.66402931908696,down,No
DL238_vs_N2,WBGene00020240,34.5223192893321,-3.8058228579872,down,No
DL238_vs_N2,WBGene00020241,37.9019557548306,-2.18127968931696,down,No
DL238_vs_N2,WBGene00020242,33.2901770875375,-2.59287097770448,down,No
DL238_vs_N2,WBGene00020245,174.40437806725,0.752891462905181,up,No
DL238_vs_N2,WBGene00020248,64.7670299565573,-0.770148125704687,down,No
DL238_vs_N2,WBGene00020254,20.9848781344526,0.833879272424784,up,No
DL238_vs_N2,WBGene00020281,101.81434466164,-1.64442358781893,down,No
DL238_vs_N2,WBGene00020282,61.4980045242374,-0.923470066725315,down,No
DL238_vs_N2,WBGene00020293,60.7882669300791,-1.04022609802377,down,No
DL238_vs_N2,WBGene00020307,53.7298047630437,-7.63860681717331,down,No
DL238_vs_N2,WBGene00020311,569.70807700388,-0.993935290205514,down,No
DL238_vs_N2,WBGene00020315,1279.29729688295,0.607229874162279,up,No
DL238_vs_N2,WBGene00020320,1370.55631023986,-0.737686980758449,down,No
DL238_vs_N2,WBGene00020326,403.252270229746,2.91335528562157,up,No
DL238_vs_N2,WBGene00020341,167.577819140589,-0.691331565130919,down,No
DL238_vs_N2,WBGene00020357,11.96661603522,-1.98745025195756,down,No
DL238_vs_N2,WBGene00020358,35.8780471890121,-8.750060156191,down,No
DL238_vs_N2,WBGene00020359,51.8877455078879,-3.34314317733999,down,No
DL238_vs_N2,WBGene00020360,53.7962147215309,-2.39430474826721,down,No
DL238_vs_N2,WBGene00020363,15.4708770814191,-2.76782434917728,down,No
DL238_vs_N2,WBGene00020365,75.2682160399528,-0.776128458620653,down,No
DL238_vs_N2,WBGene00020379,777.715182629725,1.04706973474833,up,No
DL238_vs_N2,WBGene00020390,87.9253457684679,-1.00967800128629,down,No
DL238_vs_N2,WBGene00020435,77.7368562612347,-0.996154541704252,down,No
DL238_vs_N2,WBGene00020445,416.921483418615,1.12345779395495,up,No
DL238_vs_N2,WBGene00020446,4061.09182305863,1.35977934263145,up,Yes
DL238_vs_N2,WBGene00020448,169.049566244543,1.28553344576576,up,No
DL238_vs_N2,WBGene00020450,30.4222970122534,-2.15560728990622,down,No
DL238_vs_N2,WBGene00020451,81.0716783822874,1.66850163414564,up,No
DL238_vs_N2,WBGene00020453,109.570679120355,-1.10649899593379,down,No
DL238_vs_N2,WBGene00020455,234.201159455565,-0.639738692951144,down,No
DL238_vs_N2,WBGene00020456,211.517944737714,-5.20100126433198,down,No
DL238_vs_N2,WBGene00020457,107.821430611983,-1.83515066455566,down,No
DL238_vs_N2,WBGene00020465,21.6408757230706,-2.26520447197423,down,No
DL238_vs_N2,WBGene00020469,11.4067475641695,-7.10206380429179,down,No
DL238_vs_N2,WBGene00020476,84.0783913144973,0.911974571180164,up,No
DL238_vs_N2,WBGene00020489,67.5872591433898,-0.588363539324159,down,No
DL238_vs_N2,WBGene00020501,72.2628258331207,-0.600622380003655,down,No
DL238_vs_N2,WBGene00020502,66.875550162618,-0.68747389761342,down,No
DL238_vs_N2,WBGene00020516,1693.97396522613,1.24194923491034,up,No
DL238_vs_N2,WBGene00020528,135.915201990345,0.883383397577595,up,No
DL238_vs_N2,WBGene00020534,26.2012872684463,1.8793599469855,up,No
DL238_vs_N2,WBGene00020541,13.9660195544362,1.66973575398952,up,No
DL238_vs_N2,WBGene00020550,461.612286258597,-1.64081770300964,down,No
DL238_vs_N2,WBGene00020554,307.256490649134,-1.49610966825242,down,No
DL238_vs_N2,WBGene00020555,76.8978442543454,4.96810108459817,up,No
DL238_vs_N2,WBGene00020611,14.2621949244606,1.47135282101233,up,No
DL238_vs_N2,WBGene00020627,400.646550357505,-0.707247444892975,down,No
DL238_vs_N2,WBGene00020690,44.3497429126785,-0.79893768759296,down,No
DL238_vs_N2,WBGene00020697,71.7633893185317,1.88134236004137,up,No
DL238_vs_N2,WBGene00020698,40.2186579898207,1.15280827314117,up,No
DL238_vs_N2,WBGene00020703,80.4229371082119,-0.869578916984266,down,No
DL238_vs_N2,WBGene00020707,134.584909380339,-1.61078758825002,down,No
DL238_vs_N2,WBGene00020730,17.2480098979569,-1.27995743448089,down,No
DL238_vs_N2,WBGene00020758,242.621451985066,1.2243306406609,up,No
DL238_vs_N2,WBGene00020761,1353.79438568403,0.749585188510486,up,Yes
DL238_vs_N2,WBGene00020774,38.5223914133681,-8.8530013385904,down,No
DL238_vs_N2,WBGene00020778,100.283412699011,-0.9486693840142,down,No
DL238_vs_N2,WBGene00020834,34.6762379594425,2.97141180157373,up,No
DL238_vs_N2,WBGene00020835,21.299881217326,1.21993065096936,up,No
DL238_vs_N2,WBGene00020837,323.903704474185,0.668585804616476,up,No
DL238_vs_N2,WBGene00020841,286.932554392203,-1.26107750814814,down,No
DL238_vs_N2,WBGene00020844,30.4538974060408,-0.863844750734876,down,No
DL238_vs_N2,WBGene00020846,456.771102461801,-0.875707908191529,down,No
DL238_vs_N2,WBGene00020850,106.670404591679,0.833458830200993,up,No
DL238_vs_N2,WBGene00020855,80.7863147250028,-1.63191195936069,down,No
DL238_vs_N2,WBGene00020864,17.8082796914241,-5.86252688923919,down,No
DL238_vs_N2,WBGene00020911,741.896693925774,0.776644957683956,up,Yes
DL238_vs_N2,WBGene00020913,22.4357553495295,-1.63622828344779,down,No
DL238_vs_N2,WBGene00020917,1559.33931437966,0.595841908584169,up,No
DL238_vs_N2,WBGene00020924,90.4017811125603,-1.12866193013318,down,No
DL238_vs_N2,WBGene00020939,26.5331392884497,-1.0955676460822,down,No
DL238_vs_N2,WBGene00020977,11.6210258239661,-2.40684998169759,down,No
DL238_vs_N2,WBGene00020985,67.881405625208,-1.00784700121927,down,No
DL238_vs_N2,WBGene00020987,111.601756382784,-0.718492736576934,down,No
DL238_vs_N2,WBGene00021000,500.806412343697,0.606278022554427,up,No
DL238_vs_N2,WBGene00021008,70.9146189610382,-1.13711039424562,down,No
DL238_vs_N2,WBGene00021010,77.6338530058075,-1.08871560445841,down,No
DL238_vs_N2,WBGene00021011,103.01819689844,1.25974051943794,up,No
DL238_vs_N2,WBGene00021015,978.746914261835,0.730086239718517,up,No
DL238_vs_N2,WBGene00021042,12.5907623706058,1.87299774358148,up,No
DL238_vs_N2,WBGene00021079,411.481514503833,0.774955080451343,up,No
DL238_vs_N2,WBGene00021085,41.3176634207959,-8.9526944665877,down,No
DL238_vs_N2,WBGene00021089,75.8824474012516,-0.730725785751627,down,No
DL238_vs_N2,WBGene00021117,24.9682641195881,-0.692781965425673,down,No
DL238_vs_N2,WBGene00021121,74.7006086684618,-3.42052705424795,down,No
DL238_vs_N2,WBGene00021127,60.6586481078794,-1.05840819740923,down,No
DL238_vs_N2,WBGene00021134,41.0004471533634,1.87344675948302,up,No
DL238_vs_N2,WBGene00021135,207.056295834657,1.084035919567,up,No
DL238_vs_N2,WBGene00021137,271.398652240753,3.20852566888791,up,No
DL238_vs_N2,WBGene00021163,37.6053995353693,1.20317038649528,up,No
DL238_vs_N2,WBGene00021168,84.8465112078265,3.81849197631853,up,No
DL238_vs_N2,WBGene00021183,117.247414764059,0.851420855575069,up,No
DL238_vs_N2,WBGene00021190,50.2691477266863,-8.25570724130656,down,No
DL238_vs_N2,WBGene00021192,1290.73658818108,-0.687952744723334,down,No
DL238_vs_N2,WBGene00021197,73.2733331420691,1.08892690528246,up,No
DL238_vs_N2,WBGene00021205,1111.28809313991,1.81464098697612,up,No
DL238_vs_N2,WBGene00021207,121.114060642839,-0.752804601636575,down,No
DL238_vs_N2,WBGene00021219,297.98058843975,-0.992917108785957,down,No
DL238_vs_N2,WBGene00021220,59.7477998229249,-1.13901840367962,down,No
DL238_vs_N2,WBGene00021222,28.5938552577404,-5.79323008942439,down,No
DL238_vs_N2,WBGene00021224,526.882609002041,-1.96716953655769,down,No
DL238_vs_N2,WBGene00021226,56.616268628354,-0.891061019816809,down,No
DL238_vs_N2,WBGene00021227,193.545756206606,-1.07786061555912,down,No
DL238_vs_N2,WBGene00021235,58.2425660075206,-6.02139333939454,down,No
DL238_vs_N2,WBGene00021239,701.24904723413,0.69401096128269,up,No
DL238_vs_N2,WBGene00021269,444.482655072034,0.64752379496703,up,No
DL238_vs_N2,WBGene00021280,12.4257452173506,5.94894602640337,up,No
DL238_vs_N2,WBGene00021287,149.900279953112,-0.83244786147863,down,No
DL238_vs_N2,WBGene00021293,107.496792692562,1.31728060473517,up,No
DL238_vs_N2,WBGene00021296,1770.60737177048,0.614668977966729,up,No
DL238_vs_N2,WBGene00021326,151.91200417148,-1.08747856522327,down,No
DL238_vs_N2,WBGene00021336,559.641164993164,1.78897371886226,up,No
DL238_vs_N2,WBGene00021338,13.8124179169952,-7.37094689395811,down,No
DL238_vs_N2,WBGene00021340,401.967182351092,-0.689329542899343,down,No
DL238_vs_N2,WBGene00021345,306.162745124004,0.604162646755494,up,Yes
DL238_vs_N2,WBGene00021368,490.619594297782,0.624794100345627,up,No
DL238_vs_N2,WBGene00021386,50.0855567345369,-2.94428569498904,down,No
DL238_vs_N2,WBGene00021389,101.76241080808,-1.89180229572278,down,No
DL238_vs_N2,WBGene00021398,884.930730939466,-1.52312089172554,down,No
DL238_vs_N2,WBGene00021403,34.8167759031515,-2.78427744313304,down,No
DL238_vs_N2,WBGene00021407,34.8167759031515,-2.78427744313304,down,No
DL238_vs_N2,WBGene00021435,43.079313253338,0.927777958291086,up,No
DL238_vs_N2,WBGene00021448,102.490771868534,-6.21682121717946,down,No
DL238_vs_N2,WBGene00021458,122.893127167274,1.43442915121667,up,No
DL238_vs_N2,WBGene00021463,14.1899346813048,-7.40890001363756,down,No
DL238_vs_N2,WBGene00021472,219.385975440437,-6.5499471792073,down,No
DL238_vs_N2,WBGene00021485,17.7097701498794,-7.73008014821905,down,No
DL238_vs_N2,WBGene00021487,270.307037901635,-1.00566878502051,down,No
DL238_vs_N2,WBGene00021491,6901.65208120737,-2.41113907280269,down,No
DL238_vs_N2,WBGene00021492,112.618940787495,-1.4011066358885,down,No
DL238_vs_N2,WBGene00021495,229.837031393407,0.793746306136872,up,No
DL238_vs_N2,WBGene00021496,46.4185665491856,-2.17566049938486,down,No
DL238_vs_N2,WBGene00021497,215.966259085273,-3.63091206059664,down,No
DL238_vs_N2,WBGene00021508,934.679375547224,-0.679500608074235,down,Yes
DL238_vs_N2,WBGene00021517,70.289508374758,2.98521133085158,up,No
DL238_vs_N2,WBGene00021519,35.7633705615718,-1.06527754063113,down,No
DL238_vs_N2,WBGene00021529,85.0148372958557,0.912516803784268,up,No
DL238_vs_N2,WBGene00021579,271.258156905914,-10.7059986476475,down,No
DL238_vs_N2,WBGene00021580,177.226158913592,3.45855989365595,up,No
DL238_vs_N2,WBGene00021582,11.6401028810504,3.22804223244525,up,No
DL238_vs_N2,WBGene00021583,132.77655242088,-1.81658904338068,down,No
DL238_vs_N2,WBGene00021586,81.5775772912096,2.14343337275037,up,No
DL238_vs_N2,WBGene00021594,48.0398969976854,1.38060684706727,up,No
DL238_vs_N2,WBGene00021607,481.646382197539,-0.63923802793927,down,No
DL238_vs_N2,WBGene00021611,42.2556835641737,-1.61255106306563,down,No
DL238_vs_N2,WBGene00021619,116.864595313694,1.56484091908873,up,No
DL238_vs_N2,WBGene00021620,10.8215229281042,-3.09519368144449,down,No
